,win_rate_bm,games_played_bm,games_won_bm,win_rate_last_3_bm,win_rate_last_5_bm,win_rate_last_8_bm,win_rate_last_10_bm,win_streak_3_bm,win_streak_5_bm,opp_win_rate_bm,opp_games_played_bm,opp_games_won_bm,opp_win_rate_last_3_bm,opp_win_rate_last_5_bm,opp_win_rate_last_8_bm,opp_win_rate_last_10_bm,opp_win_streak_3_bm,opp_win_streak_5_bm,team_wins
12143,0.3333333333333333,12.0,4.0,0.0,0.2,0.375,0.4,0.0,0.0,0.45454545454545453,33.0,15.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,False
12144,0.3076923076923077,13.0,4.0,0.0,0.2,0.25,0.3,0.0,0.0,,,,,,,,,,False
12145,0.2857142857142857,14.0,4.0,0.0,0.0,0.125,0.3,0.0,0.0,0.5490196078431373,51.0,28.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,False
12146,,,,,,,,,,,,,,,,,,,True
12147,1.0,1.0,1.0,,,,,,,,,,,,,,,,True
12148,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,True
12149,1.0,3.0,3.0,1.0,,,,1.0,,0.6666666666666666,3.0,2.0,0.6666666666666666,,,,0.0,,False
12150,0.75,4.0,3.0,0.6666666666666666,,,,0.0,,0.0,1.0,0.0,,,,,,,True
12151,0.8,5.0,4.0,0.6666666666666666,0.8,,,0.0,0.0,,,,,,,,,,True
12152,0.8333333333333334,6.0,5.0,0.6666666666666666,0.8,,,0.0,0.0,,,,,,,,,,True
12153,0.8571428571428571,7.0,6.0,1.0,0.8,,,1.0,0.0,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,True
12154,0.875,8.0,7.0,1.0,0.8,0.875,,1.0,0.0,0.6,5.0,3.0,1.0,0.6,,,1.0,0.0,True
12155,0.8888888888888888,9.0,8.0,1.0,1.0,0.875,,1.0,1.0,,,,,,,,,,True
12156,0.9,10.0,9.0,1.0,1.0,0.875,0.9,1.0,1.0,,,,,,,,,,True
12158,0.9166666666666666,12.0,11.0,1.0,1.0,1.0,0.9,1.0,1.0,,,,,,,,,,True
12160,0.9285714285714286,14.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True
12161,0.9333333333333333,15.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True
12162,0.9375,16.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,18.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,True
12163,0.9411764705882353,17.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,21.0,18.0,0.6666666666666666,0.8,0.875,0.9,0.0,0.0,True
12164,0.9444444444444444,18.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,5.0,1.0,0.3333333333333333,0.2,,,0.0,0.0,True
12165,0.9473684210526315,19.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True
12166,0.95,20.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,1.0,,True
12167,0.9523809523809523,21.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,11.0,5.0,0.6666666666666666,0.8,0.5,0.5,0.0,0.0,True
12168,0.9545454545454546,22.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5882352941176471,17.0,10.0,0.3333333333333333,0.4,0.5,0.6,0.0,0.0,True
12169,0.9565217391304348,23.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True
12170,0.9583333333333334,24.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True
12171,0.96,25.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,10.0,8.0,1.0,0.8,0.875,0.8,1.0,0.0,True
12172,0.9615384615384616,26.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True
12173,0.9629629629629629,27.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8518518518518519,27.0,23.0,1.0,1.0,0.875,0.8,1.0,1.0,False
12174,0.9285714285714286,28.0,26.0,0.6666666666666666,0.8,0.875,0.9,0.0,0.0,,,,,,,,,,True
12175,0.9310344827586207,29.0,27.0,0.6666666666666666,0.8,0.875,0.9,0.0,0.0,0.5909090909090909,22.0,13.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,False
12176,0.9,30.0,27.0,0.3333333333333333,0.6,0.75,0.8,0.0,0.0,0.7916666666666666,24.0,19.0,1.0,1.0,1.0,0.9,1.0,1.0,False
12177,0.8709677419354839,31.0,27.0,0.3333333333333333,0.4,0.625,0.7,0.0,0.0,0.7647058823529411,51.0,39.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,True
12178,0.875,32.0,28.0,0.3333333333333333,0.4,0.625,0.7,0.0,0.0,0.6470588235294118,17.0,11.0,0.6666666666666666,0.4,0.5,0.6,0.0,0.0,False
12179,0.8484848484848485,33.0,28.0,0.3333333333333333,0.4,0.5,0.6,0.0,0.0,0.6944444444444444,36.0,25.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,True
12180,0.8529411764705882,34.0,29.0,0.6666666666666666,0.4,0.5,0.6,0.0,0.0,0.631578947368421,19.0,12.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,True
12181,0.8571428571428571,35.0,30.0,0.6666666666666666,0.6,0.5,0.6,0.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,False
12182,0.8333333333333334,36.0,30.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,0.0,0.0,False
12183,0.8108108108108109,37.0,30.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,,,,,,,,,,True
12184,0.8157894736842105,38.0,31.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,,,,,,,,,,True
12185,0.8205128205128205,39.0,32.0,0.6666666666666666,0.6,0.625,0.5,0.0,0.0,,,,,,,,,,True
12186,,,,,,,,,,0.0,2.0,0.0,,,,,,,False
12187,0.0,1.0,0.0,,,,,,,,,,,,,,,,False
12188,0.0,2.0,0.0,,,,,,,,,,,,,,,,True
12189,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,1.0,1.0,1.0,,,,,,,True
12190,0.5,4.0,2.0,0.6666666666666666,,,,0.0,,,,,,,,,,,True
12191,0.6,5.0,3.0,1.0,0.6,,,1.0,0.0,1.0,3.0,3.0,1.0,,,,1.0,,True
12193,0.7142857142857143,7.0,5.0,1.0,1.0,,,1.0,1.0,0.75,4.0,3.0,0.6666666666666666,,,,0.0,,False
12194,0.625,8.0,5.0,0.6666666666666666,0.8,0.625,,0.0,0.0,0.5714285714285714,7.0,4.0,0.6666666666666666,0.6,,,0.0,0.0,True
12195,0.6666666666666666,9.0,6.0,0.6666666666666666,0.8,0.75,,0.0,0.0,0.7142857142857143,7.0,5.0,0.6666666666666666,0.8,,,0.0,0.0,True
12197,0.6363636363636364,11.0,7.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,,,,,,,,,,True
12198,0.6666666666666666,12.0,8.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,0.0,2.0,0.0,,,,,,,True
12199,0.6923076923076923,13.0,9.0,0.6666666666666666,0.8,0.75,0.8,0.0,0.0,0.75,4.0,3.0,1.0,,,,1.0,,False
12201,0.6666666666666666,15.0,10.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,0.5,14.0,7.0,0.3333333333333333,0.6,0.5,0.6,0.0,0.0,False
12202,0.625,16.0,10.0,0.3333333333333333,0.6,0.625,0.6,0.0,0.0,0.6428571428571429,14.0,9.0,0.3333333333333333,0.6,0.5,0.6,0.0,0.0,True
12203,0.6470588235294118,17.0,11.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,0.5294117647058824,17.0,9.0,0.3333333333333333,0.6,0.75,0.7,0.0,0.0,False
12204,0.6111111111111112,18.0,11.0,0.3333333333333333,0.4,0.5,0.6,0.0,0.0,,,,,,,,,,False
12205,0.5789473684210527,19.0,11.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.5,20.0,10.0,0.3333333333333333,0.4,0.5,0.6,0.0,0.0,False
12207,0.5714285714285714,21.0,12.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,0.4375,16.0,7.0,0.0,0.2,0.375,0.4,0.0,0.0,True
12209,0.6086956521739131,23.0,14.0,1.0,0.6,0.5,0.5,1.0,0.0,,,,,,,,,,False
12210,0.5833333333333334,24.0,14.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,,,,,,,,,,True
12211,0.6,25.0,15.0,0.6666666666666666,0.8,0.5,0.5,0.0,0.0,0.42857142857142855,7.0,3.0,0.3333333333333333,0.6,,,0.0,0.0,False
12212,0.5769230769230769,26.0,15.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,0.4,5.0,2.0,0.6666666666666666,0.4,,,0.0,0.0,True
12213,0.5925925925925926,27.0,16.0,0.6666666666666666,0.6,0.625,0.5,0.0,0.0,0.8571428571428571,7.0,6.0,1.0,0.8,,,1.0,0.0,False
12214,0.5714285714285714,28.0,16.0,0.3333333333333333,0.4,0.625,0.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,0.0,0.0,False
12215,0.5517241379310345,29.0,16.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.25,16.0,4.0,0.3333333333333333,0.6,0.375,0.3,0.0,0.0,False
12216,0.5333333333333333,30.0,16.0,0.0,0.2,0.375,0.5,0.0,0.0,,,,,,,,,,True
12217,0.5483870967741935,31.0,17.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,0.3333333333333333,24.0,8.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,False
12218,0.53125,32.0,17.0,0.3333333333333333,0.2,0.375,0.4,0.0,0.0,,,,,,,,,,False
12220,0.0,1.0,0.0,,,,,,,0.6521739130434783,23.0,15.0,1.0,1.0,0.875,0.8,1.0,1.0,False
12221,0.0,2.0,0.0,,,,,,,0.4827586206896552,29.0,14.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,True
12224,0.2,5.0,1.0,0.3333333333333333,0.2,,,0.0,0.0,,,,,,,,,,True
12227,0.25,8.0,2.0,0.3333333333333333,0.2,0.25,,0.0,0.0,1.0,1.0,1.0,,,,,,,True
12228,0.3333333333333333,9.0,3.0,0.3333333333333333,0.4,0.375,,0.0,0.0,,,,,,,,,,True
12230,0.36363636363636365,11.0,4.0,0.6666666666666666,0.4,0.375,0.4,0.0,0.0,,,,,,,,,,False
12231,0.3333333333333333,12.0,4.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,0.0,1.0,0.0,,,,,,,False
12232,0.3076923076923077,13.0,4.0,0.0,0.4,0.375,0.3,0.0,0.0,0.42857142857142855,7.0,3.0,0.3333333333333333,0.4,,,0.0,0.0,False
12233,0.2857142857142857,14.0,4.0,0.0,0.2,0.25,0.3,0.0,0.0,0.6363636363636364,11.0,7.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,False
12234,0.26666666666666666,15.0,4.0,0.0,0.0,0.25,0.3,0.0,0.0,,,,,,,,,,True
12235,0.3125,16.0,5.0,0.3333333333333333,0.2,0.375,0.3,0.0,0.0,,,,,,,,,,True
12236,0.35294117647058826,17.0,6.0,0.6666666666666666,0.4,0.375,0.4,0.0,0.0,,,,,,,,,,True
12237,0.3888888888888889,18.0,7.0,1.0,0.6,0.375,0.5,1.0,0.0,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,True
12238,0.42105263157894735,19.0,8.0,1.0,0.8,0.5,0.5,1.0,0.0,,,,,,,,,,True
12240,0.42857142857142855,21.0,9.0,0.6666666666666666,0.8,0.625,0.5,0.0,0.0,,,,,,,,,,True
12241,0.45454545454545453,22.0,10.0,0.6666666666666666,0.8,0.75,0.6,0.0,0.0,0.5,16.0,8.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,True
12242,0.4782608695652174,23.0,11.0,0.6666666666666666,0.8,0.875,0.7,0.0,0.0,0.5,12.0,6.0,1.0,0.6,0.5,0.5,1.0,0.0,True
12243,0.5,24.0,12.0,1.0,0.8,0.875,0.8,1.0,0.0,0.6923076923076923,65.0,45.0,1.0,0.8,0.875,0.9,1.0,0.0,False
12244,0.48,25.0,12.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,0.6666666666666666,18.0,12.0,1.0,0.8,0.875,0.8,1.0,0.0,False
12245,0.46153846153846156,26.0,12.0,0.3333333333333333,0.6,0.625,0.7,0.0,0.0,0.6578947368421053,38.0,25.0,1.0,0.8,0.75,0.8,1.0,0.0,False
12247,0.42857142857142855,28.0,12.0,0.0,0.2,0.375,0.5,0.0,0.0,0.5,12.0,6.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,True
12248,0.4482758620689655,29.0,13.0,0.3333333333333333,0.2,0.5,0.5,0.0,0.0,,,,,,,,,,True
12249,0.4666666666666667,30.0,14.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,0.0,1.0,0.0,,,,,,,True
12250,0.4838709677419355,31.0,15.0,1.0,0.6,0.5,0.6,1.0,0.0,0.6666666666666666,3.0,2.0,0.6666666666666666,,,,0.0,,False
12251,0.46875,32.0,15.0,0.6666666666666666,0.6,0.375,0.5,0.0,0.0,0.47619047619047616,21.0,10.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,False
12252,0.45454545454545453,33.0,15.0,0.3333333333333333,0.6,0.375,0.4,0.0,0.0,0.4782608695652174,23.0,11.0,0.3333333333333333,0.6,0.5,0.5,0.0,0.0,False
12253,0.4411764705882353,34.0,15.0,0.0,0.4,0.375,0.3,0.0,0.0,0.6530612244897959,49.0,32.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,False
12254,0.42857142857142855,35.0,15.0,0.0,0.2,0.375,0.3,0.0,0.0,0.7407407407407407,27.0,20.0,0.3333333333333333,0.4,0.5,0.6,0.0,0.0,False
12255,0.4166666666666667,36.0,15.0,0.0,0.0,0.375,0.3,0.0,0.0,0.3333333333333333,9.0,3.0,0.3333333333333333,0.4,0.375,,0.0,0.0,False
12256,0.40540540540540543,37.0,15.0,0.0,0.0,0.25,0.3,0.0,0.0,0.7586206896551724,29.0,22.0,0.6666666666666666,0.6,0.5,0.6,0.0,0.0,False
12257,0.39473684210526316,38.0,15.0,0.0,0.0,0.125,0.3,0.0,0.0,,,,,,,,,,False
12258,0.38461538461538464,39.0,15.0,0.0,0.0,0.0,0.2,0.0,0.0,,,,,,,,,,False
12259,0.375,40.0,15.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7714285714285715,35.0,27.0,0.6666666666666666,0.8,0.875,0.8,0.0,0.0,False
12260,0.36585365853658536,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,True
12261,0.38095238095238093,42.0,16.0,0.3333333333333333,0.2,0.125,0.1,0.0,0.0,0.7567567567567568,37.0,28.0,0.3333333333333333,0.6,0.75,0.8,0.0,0.0,False
12262,0.37209302325581395,43.0,16.0,0.3333333333333333,0.2,0.125,0.1,0.0,0.0,0.6774193548387096,62.0,42.0,0.6666666666666666,0.8,0.75,0.7,0.0,0.0,False
12263,,,,,,,,,,,,,,,,,,,True
12264,1.0,1.0,1.0,,,,,,,0.4772727272727273,44.0,21.0,0.6666666666666666,0.8,0.75,0.6,0.0,0.0,True
12265,1.0,2.0,2.0,,,,,,,,,,,,,,,,False
12266,0.6666666666666666,3.0,2.0,0.6666666666666666,,,,0.0,,0.5370370370370371,108.0,58.0,0.0,0.2,0.375,0.5,0.0,0.0,False
12267,0.5,4.0,2.0,0.3333333333333333,,,,0.0,,,,,,,,,,,True
12268,0.6,5.0,3.0,0.3333333333333333,0.6,,,0.0,0.0,0.42857142857142855,14.0,6.0,0.6666666666666666,0.4,0.375,0.5,0.0,0.0,True
12270,0.7142857142857143,7.0,5.0,1.0,0.6,,,1.0,0.0,0.535031847133758,157.0,84.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,False
12271,0.625,8.0,5.0,0.6666666666666666,0.6,0.625,,0.0,0.0,0.44680851063829785,47.0,21.0,0.3333333333333333,0.6,0.625,0.5,0.0,0.0,False
12272,0.5555555555555556,9.0,5.0,0.3333333333333333,0.6,0.5,,0.0,0.0,0.46551724137931033,58.0,27.0,0.0,0.2,0.25,0.3,0.0,0.0,True
12274,0.5454545454545454,11.0,6.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.5662650602409639,83.0,47.0,1.0,1.0,0.875,0.9,1.0,1.0,False
12277,0.5,14.0,7.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,0.5365853658536586,164.0,88.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,True
12278,0.5333333333333333,15.0,8.0,0.6666666666666666,0.4,0.375,0.5,0.0,0.0,0.5,54.0,27.0,1.0,1.0,0.875,0.7,1.0,1.0,False
12279,0.5,16.0,8.0,0.6666666666666666,0.4,0.375,0.4,0.0,0.0,0.46153846153846156,65.0,30.0,0.3333333333333333,0.4,0.375,0.3,0.0,0.0,True
12281,0.5555555555555556,18.0,10.0,0.6666666666666666,0.8,0.5,0.5,0.0,0.0,0.5888888888888889,90.0,53.0,1.0,0.8,0.875,0.9,1.0,0.0,False
12285,0.5,22.0,11.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.6,95.0,57.0,0.6666666666666666,0.8,0.875,0.8,0.0,0.0,True
12286,0.5217391304347826,23.0,12.0,0.3333333333333333,0.4,0.5,0.6,0.0,0.0,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,False
12288,0.52,25.0,13.0,0.6666666666666666,0.4,0.5,0.5,0.0,0.0,0.53125,64.0,34.0,0.3333333333333333,0.4,0.625,0.7,0.0,0.0,False
12289,0.5,26.0,13.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,0.5480225988700564,177.0,97.0,1.0,1.0,0.75,0.8,1.0,1.0,False
12290,0.48148148148148145,27.0,13.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,0.41333333333333333,75.0,31.0,0.3333333333333333,0.2,0.125,0.1,0.0,0.0,False
12292,0.4482758620689655,29.0,13.0,0.0,0.2,0.25,0.3,0.0,0.0,0.5980392156862745,102.0,61.0,0.6666666666666666,0.6,0.5,0.6,0.0,0.0,True
12293,0.4666666666666667,30.0,14.0,0.3333333333333333,0.2,0.375,0.3,0.0,0.0,0.3,10.0,3.0,0.0,0.2,0.25,0.3,0.0,0.0,True
12295,0.5,32.0,16.0,1.0,0.6,0.5,0.5,1.0,0.0,0.5352112676056338,71.0,38.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,True
12296,0.5151515151515151,33.0,17.0,1.0,0.8,0.5,0.5,1.0,0.0,0.5597826086956522,184.0,103.0,1.0,1.0,0.875,0.9,1.0,1.0,True
12297,0.5294117647058824,34.0,18.0,1.0,1.0,0.625,0.6,1.0,1.0,0.4146341463414634,82.0,34.0,0.3333333333333333,0.2,0.5,0.4,0.0,0.0,True
12298,0.5428571428571428,35.0,19.0,1.0,1.0,0.75,0.6,1.0,1.0,0.5135135135135135,74.0,38.0,0.0,0.2,0.375,0.4,0.0,0.0,False
12299,,,,,,,,,,,,,,,,,,,True
12300,1.0,1.0,1.0,,,,,,,,,,,,,,,,True
12301,1.0,2.0,2.0,,,,,,,,,,,,,,,,True
12304,0.8,5.0,4.0,0.6666666666666666,0.8,,,0.0,0.0,,,,,,,,,,True
12305,0.8333333333333334,6.0,5.0,0.6666666666666666,0.8,,,0.0,0.0,,,,,,,,,,True
12306,0.8571428571428571,7.0,6.0,1.0,0.8,,,1.0,0.0,0.5,6.0,3.0,0.3333333333333333,0.4,,,0.0,0.0,False
12307,0.75,8.0,6.0,0.6666666666666666,0.6,0.75,,0.0,0.0,0.5,2.0,1.0,,,,,,,False
12308,0.6666666666666666,9.0,6.0,0.3333333333333333,0.6,0.625,,0.0,0.0,,,,,,,,,,True
12309,0.7,10.0,7.0,0.3333333333333333,0.6,0.625,0.7,0.0,0.0,,,,,,,,,,True
12310,0.7272727272727273,11.0,8.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,,,,,,,,,,False
12311,0.6666666666666666,12.0,8.0,0.6666666666666666,0.4,0.625,0.6,0.0,0.0,0.46153846153846156,13.0,6.0,0.3333333333333333,0.6,0.5,0.6,0.0,0.0,False
12312,0.6153846153846154,13.0,8.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.3333333333333333,6.0,2.0,0.6666666666666666,0.4,,,0.0,0.0,True
12314,0.6,15.0,9.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,0.0,2.0,0.0,,,,,,,False
12315,0.5625,16.0,9.0,0.3333333333333333,0.2,0.375,0.4,0.0,0.0,0.5555555555555556,18.0,10.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,True
12316,0.5882352941176471,17.0,10.0,0.3333333333333333,0.4,0.5,0.4,0.0,0.0,0.5384615384615384,13.0,7.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,False
12317,0.5555555555555556,18.0,10.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,,,,,,,,,,True
12318,0.5789473684210527,19.0,11.0,0.6666666666666666,0.4,0.375,0.5,0.0,0.0,0.5333333333333333,15.0,8.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,False
12320,0.5238095238095238,21.0,11.0,0.3333333333333333,0.4,0.375,0.3,0.0,0.0,,,,,,,,,,False
12321,0.5,22.0,11.0,0.0,0.2,0.25,0.3,0.0,0.0,,,,,,,,,,True
12322,0.5217391304347826,23.0,12.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,0.5,8.0,4.0,0.6666666666666666,0.6,0.5,,0.0,0.0,False
12323,0.5,24.0,12.0,0.3333333333333333,0.2,0.375,0.3,0.0,0.0,0.3333333333333333,6.0,2.0,0.0,0.4,,,0.0,0.0,True
12324,0.52,25.0,13.0,0.6666666666666666,0.4,0.375,0.4,0.0,0.0,,,,,,,,,,True
12325,0.5384615384615384,26.0,14.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,0.625,16.0,10.0,0.6666666666666666,0.6,0.625,0.7,0.0,0.0,False
12326,0.5185185185185185,27.0,14.0,0.6666666666666666,0.6,0.375,0.4,0.0,0.0,,,,,,,,,,False
12328,,,,,,,,,,0.5789473684210527,19.0,11.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,False
12329,0.0,1.0,0.0,,,,,,,0.2,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True
12332,0.5,4.0,2.0,0.6666666666666666,,,,0.0,,,,,,,,,,,True
12333,0.6,5.0,3.0,0.6666666666666666,0.6,,,0.0,0.0,0.5555555555555556,63.0,35.0,0.6666666666666666,0.6,0.5,0.6,0.0,0.0,False
12334,0.5,6.0,3.0,0.6666666666666666,0.6,,,0.0,0.0,0.6527777777777778,144.0,94.0,0.3333333333333333,0.6,0.75,0.6,0.0,0.0,False
12337,0.3333333333333333,9.0,3.0,0.0,0.2,0.375,,0.0,0.0,0.5543478260869565,92.0,51.0,0.6666666666666666,0.6,0.625,0.6,0.0,0.0,False
12341,0.3076923076923077,13.0,4.0,0.3333333333333333,0.2,0.125,0.3,0.0,0.0,0.7215189873417721,79.0,57.0,0.3333333333333333,0.6,0.625,0.7,0.0,0.0,False
12342,0.2857142857142857,14.0,4.0,0.3333333333333333,0.2,0.125,0.2,0.0,0.0,,,,,,,,,,False
12344,1.0,1.0,1.0,,,,,,,0.5,12.0,6.0,0.6666666666666666,0.6,0.5,0.6,0.0,0.0,True
12345,1.0,2.0,2.0,,,,,,,0.652542372881356,118.0,77.0,1.0,0.8,0.75,0.8,1.0,0.0,False
12347,0.5,4.0,2.0,0.3333333333333333,,,,0.0,,0.25,4.0,1.0,0.3333333333333333,,,,0.0,,False
12349,0.3333333333333333,6.0,2.0,0.0,0.2,,,0.0,0.0,0.4,5.0,2.0,0.6666666666666666,0.4,,,0.0,0.0,True
12350,0.42857142857142855,7.0,3.0,0.3333333333333333,0.2,,,0.0,0.0,0.5846153846153846,65.0,38.0,0.6666666666666666,0.8,0.625,0.6,0.0,0.0,False
12351,0.375,8.0,3.0,0.3333333333333333,0.2,0.375,,0.0,0.0,0.2608695652173913,23.0,6.0,0.0,0.0,0.0,0.1,0.0,0.0,True
12352,0.4444444444444444,9.0,4.0,0.6666666666666666,0.4,0.375,,0.0,0.0,,,,,,,,,,True
12355,0.5,12.0,6.0,0.6666666666666666,0.6,0.5,0.4,0.0,0.0,0.6521739130434783,23.0,15.0,0.3333333333333333,0.6,0.75,0.8,0.0,0.0,True
12357,0.5,14.0,7.0,0.3333333333333333,0.6,0.625,0.5,0.0,0.0,0.6690140845070423,142.0,95.0,0.6666666666666666,0.6,0.75,0.7,0.0,0.0,False
12358,0.4666666666666667,15.0,7.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.6851851851851852,54.0,37.0,0.6666666666666666,0.6,0.625,0.5,0.0,0.0,True
12360,0.47058823529411764,17.0,8.0,0.3333333333333333,0.4,0.5,0.5,0.0,0.0,0.676923076923077,65.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,False
12361,0.4444444444444444,18.0,8.0,0.3333333333333333,0.2,0.375,0.5,0.0,0.0,0.3333333333333333,9.0,3.0,0.3333333333333333,0.2,0.375,,0.0,0.0,True
12362,0.47368421052631576,19.0,9.0,0.3333333333333333,0.4,0.375,0.5,0.0,0.0,0.6411764705882353,170.0,109.0,0.6666666666666666,0.8,0.75,0.8,0.0,0.0,True
12365,0.45454545454545453,22.0,10.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,,,,,,,,,,True
12366,0.4782608695652174,23.0,11.0,0.3333333333333333,0.6,0.5,0.4,0.0,0.0,0.6363636363636364,99.0,63.0,1.0,1.0,1.0,0.9,1.0,1.0,False
12367,0.4583333333333333,24.0,11.0,0.3333333333333333,0.4,0.375,0.4,0.0,0.0,0.75,96.0,72.0,1.0,0.6,0.625,0.6,1.0,0.0,False
12369,,,,,,,,,,0.6770833333333334,96.0,65.0,1.0,0.8,0.75,0.8,1.0,0.0,False
12371,0.0,2.0,0.0,,,,,,,0.6808510638297872,47.0,32.0,0.0,0.4,0.5,0.5,0.0,0.0,False
12375,0.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.638095238095238,105.0,67.0,0.6666666666666666,0.6,0.75,0.8,0.0,0.0,False
12377,0.125,8.0,1.0,0.3333333333333333,0.2,0.125,,0.0,0.0,0.6582278481012658,79.0,52.0,0.3333333333333333,0.6,0.5,0.6,0.0,0.0,False
12381,0.0,1.0,0.0,,,,,,,0.125,8.0,1.0,0.0,0.2,0.125,,0.0,0.0,False
12383,0.0,3.0,0.0,0.0,,,,0.0,,0.5,42.0,21.0,0.3333333333333333,0.4,0.5,0.4,0.0,0.0,False
12384,0.0,4.0,0.0,0.0,,,,0.0,,0.375,8.0,3.0,0.3333333333333333,0.2,0.375,,0.0,0.0,True
12385,0.2,5.0,1.0,0.3333333333333333,0.2,,,0.0,0.0,0.3333333333333333,3.0,1.0,0.3333333333333333,,,,0.0,,True
12386,0.3333333333333333,6.0,2.0,0.6666666666666666,0.4,,,0.0,0.0,0.46153846153846156,13.0,6.0,0.6666666666666666,0.6,0.5,0.5,0.0,0.0,False
12387,0.2857142857142857,7.0,2.0,0.6666666666666666,0.4,,,0.0,0.0,,,,,,,,,,True
12388,0.375,8.0,3.0,0.6666666666666666,0.6,0.375,,0.0,0.0,,,,,,,,,,True
